customer_id,tenant_id,customer_name,age,gender,city,annual_income,tenure_months,engagement_score,risk_score,segment
T2_C330,T2,Customer 330,57,F,CityA,131971,67,97.04,46.32,Family Builder
T2_C331,T2,Customer 331,24,Other,CityC,88088,48,25.84,14.42,Retirement Planner
T2_C332,T2,Customer 332,35,F,CityB,52052,87,89.94,89.75,Retirement Planner
T2_C333,T2,Customer 333,38,Other,CityB,82921,90,78.39,27.56,Young Digital User
T2_C334,T2,Customer 334,60,Other,CityA,116880,55,65.45,77.37,Wealth Creator
T2_C335,T2,Customer 335,32,M,CityC,61149,64,67.52,90.33,Working Professional
T2_C336,T2,Customer 336,37,M,CityB,144821,71,71.06,84.15,Young Digital User
T2_C337,T2,Customer 337,65,F,CityB,141846,111,52.29,28.37,Retirement Planner
T2_C338,T2,Customer 338,50,F,CityC,112772,102,32.25,10.97,Working Professional
T2_C339,T2,Customer 339,18,M,CityA,64649,57,15.31,59.17,Family Builder
T2_C340,T2,Customer 340,48,M,CityB,115415,9,67.77,30.84,Family Builder
T2_C341,T2,Customer 341,31,M,CityC,99793,65,60.79,81.69,Working Professional
T2_C342,T2,Customer 342,30,Other,CityC,51264,61,60.4,13.32,Young Digital User
T2_C343,T2,Customer 343,38,F,CityC,60221,84,37.67,69.3,Family Builder
T2_C344,T2,Customer 344,40,M,CityB,47526,68,35.12,28.6,Young Digital User
T2_C345,T2,Customer 345,46,Other,CityB,63641,3,51.74,10.01,Family Builder
T2_C346,T2,Customer 346,32,Other,CityC,102919,76,15.04,13.29,Retirement Planner
T2_C347,T2,Customer 347,59,F,CityC,34613,114,31.0,48.65,Young Digital User
T2_C348,T2,Customer 348,49,M,CityC,55352,51,31.61,38.04,Retirement Planner
T2_C349,T2,Customer 349,67,Other,CityC,38740,29,99.31,71.99,Retirement Planner
T2_C350,T2,Customer 350,55,F,CityB,59091,14,50.68,36.74,Family Builder
T2_C351,T2,Customer 351,40,F,CityA,47854,32,24.86,38.06,Retirement Planner
T2_C352,T2,Customer 352,63,Other,CityC,70201,46,54.42,34.58,Working Professional
T2_C353,T2,Customer 353,57,Other,CityB,111048,61,92.99,48.4,Young Digital User
T2_C354,T2,Customer 354,57,Other,CityC,41992,120,68.42,98.23,Wealth Creator
T2_C355,T2,Customer 355,48,F,CityB,136480,86,74.14,42.59,Young Digital User
T2_C356,T2,Customer 356,29,M,CityC,97337,70,55.46,99.62,Wealth Creator
T2_C357,T2,Customer 357,41,Other,CityB,50743,115,18.88,46.95,Young Digital User
T2_C358,T2,Customer 358,51,M,CityC,118284,12,9.68,53.09,Working Professional
T2_C359,T2,Customer 359,49,Other,CityA,106896,57,11.39,90.68,Retirement Planner
T2_C360,T2,Customer 360,41,F,CityB,36432,120,6.14,49.1,Retirement Planner
T2_C361,T2,Customer 361,68,Other,CityA,62086,101,19.45,68.16,Young Digital User
T2_C362,T2,Customer 362,58,F,CityB,37235,104,22.3,21.51,Young Digital User
T2_C363,T2,Customer 363,41,F,CityA,145920,8,65.54,20.47,Young Digital User
T2_C364,T2,Customer 364,30,Other,CityA,149986,78,54.93,59.74,Young Digital User
T2_C365,T2,Customer 365,24,F,CityB,113443,22,86.26,15.46,Wealth Creator
T2_C366,T2,Customer 366,69,M,CityB,126866,80,29.99,82.76,Wealth Creator
T2_C367,T2,Customer 367,58,M,CityC,70108,112,36.19,32.47,Family Builder
T2_C368,T2,Customer 368,29,M,CityA,136759,47,11.92,7.88,Wealth Creator
T2_C369,T2,Customer 369,40,F,CityA,129139,107,47.37,97.34,Family Builder
T2_C370,T2,Customer 370,51,M,CityA,71142,110,55.95,17.32,Retirement Planner
T2_C371,T2,Customer 371,44,F,CityA,138867,37,30.81,92.9,Young Digital User
T2_C372,T2,Customer 372,56,F,CityC,107314,113,33.39,6.78,Working Professional
T2_C373,T2,Customer 373,61,Other,CityB,55048,87,46.72,54.52,Working Professional
T2_C374,T2,Customer 374,62,Other,CityA,79443,89,23.68,19.17,Young Digital User
T2_C375,T2,Customer 375,48,Other,CityB,149267,49,98.49,90.6,Working Professional
T2_C376,T2,Customer 376,51,M,CityA,103911,37,73.54,38.78,Wealth Creator
T2_C377,T2,Customer 377,66,F,CityA,92604,14,17.39,5.27,Working Professional
T2_C378,T2,Customer 378,20,M,CityB,32333,77,55.08,99.52,Wealth Creator
T2_C379,T2,Customer 379,46,Other,CityC,54680,20,5.72,81.21,Family Builder
T2_C380,T2,Customer 380,19,M,CityA,94978,38,76.31,79.52,Wealth Creator
T2_C381,T2,Customer 381,65,M,CityB,143712,85,53.54,87.62,Family Builder
T2_C382,T2,Customer 382,51,Other,CityA,138694,47,46.51,83.19,Working Professional
T2_C383,T2,Customer 383,32,Other,CityB,67798,22,44.83,94.26,Young Digital User
T2_C384,T2,Customer 384,66,M,CityB,134876,116,44.14,66.43,Retirement Planner
T2_C385,T2,Customer 385,55,F,CityA,94109,103,35.78,42.36,Family Builder
T2_C386,T2,Customer 386,58,M,CityB,71825,80,2.58,92.29,Young Digital User
T2_C387,T2,Customer 387,26,M,CityA,130827,37,84.94,66.94,Family Builder
T2_C388,T2,Customer 388,65,Other,CityC,36625,43,48.52,25.69,Young Digital User
T2_C389,T2,Customer 389,33,Other,CityC,80390,1,18.64,47.42,Working Professional
T2_C390,T2,Customer 390,69,Other,CityA,43303,74,76.92,77.75,Retirement Planner
T2_C391,T2,Customer 391,32,M,CityB,129661,62,51.0,13.59,Working Professional
T2_C392,T2,Customer 392,61,F,CityA,76811,54,24.02,37.88,Family Builder
T2_C393,T2,Customer 393,29,Other,CityC,49317,1,85.79,88.74,Retirement Planner
T2_C394,T2,Customer 394,68,F,CityA,113465,73,43.62,84.32,Family Builder
T2_C395,T2,Customer 395,63,Other,CityB,117794,117,94.28,31.5,Working Professional
T2_C396,T2,Customer 396,20,M,CityB,143898,53,46.41,6.9,Young Digital User
T2_C397,T2,Customer 397,56,F,CityA,130806,25,78.74,51.24,Young Digital User
T2_C398,T2,Customer 398,27,F,CityA,125721,51,69.79,33.65,Retirement Planner
T2_C399,T2,Customer 399,38,Other,CityB,72691,32,70.62,20.68,Retirement Planner
T2_C400,T2,Customer 400,31,F,CityC,135403,74,21.44,42.59,Retirement Planner
T2_C401,T2,Customer 401,41,F,CityB,98564,76,37.14,86.27,Wealth Creator
T2_C402,T2,Customer 402,38,Other,CityC,147848,63,60.87,67.82,Family Builder
T2_C403,T2,Customer 403,54,Other,CityA,122625,31,28.53,19.92,Family Builder
T2_C404,T2,Customer 404,22,Other,CityB,130506,77,90.0,51.71,Retirement Planner
T2_C405,T2,Customer 405,29,F,CityA,142725,38,97.78,78.73,Wealth Creator
T2_C406,T2,Customer 406,20,Other,CityA,47329,11,70.21,53.94,Retirement Planner
T2_C407,T2,Customer 407,35,Other,CityC,135674,8,9.81,73.56,Working Professional
T2_C408,T2,Customer 408,45,F,CityC,84890,75,72.82,83.59,Retirement Planner
T2_C409,T2,Customer 409,43,Other,CityB,145225,50,46.7,76.1,Working Professional
T2_C410,T2,Customer 410,30,F,CityC,55089,49,66.78,59.83,Young Digital User
T2_C411,T2,Customer 411,59,Other,CityC,74126,21,68.78,26.93,Working Professional
T2_C412,T2,Customer 412,20,F,CityB,116366,9,21.17,21.26,Young Digital User
T2_C413,T2,Customer 413,47,M,CityB,149611,43,52.26,67.13,Young Digital User
T2_C414,T2,Customer 414,26,Other,CityC,33235,107,59.87,96.03,Working Professional
T2_C415,T2,Customer 415,21,F,CityA,125327,62,56.29,17.8,Retirement Planner
T2_C416,T2,Customer 416,36,Other,CityC,65869,77,74.53,77.08,Family Builder
T2_C417,T2,Customer 417,27,M,CityB,105955,59,1.05,17.11,Wealth Creator
T2_C418,T2,Customer 418,54,M,CityC,116488,111,59.04,39.63,Working Professional
T2_C419,T2,Customer 419,59,Other,CityB,47239,41,80.55,53.1,Wealth Creator
T2_C420,T2,Customer 420,69,Other,CityC,46415,10,52.47,17.81,Young Digital User
T2_C421,T2,Customer 421,68,Other,CityB,45178,22,73.58,17.18,Family Builder
T2_C422,T2,Customer 422,37,Other,CityA,38210,75,59.48,27.18,Wealth Creator
T2_C423,T2,Customer 423,66,Other,CityB,137342,27,80.3,61.11,Wealth Creator
T2_C424,T2,Customer 424,67,Other,CityB,104260,97,26.24,17.07,Wealth Creator
T2_C425,T2,Customer 425,66,Other,CityB,92388,64,41.81,38.03,Wealth Creator
T2_C426,T2,Customer 426,19,M,CityB,64267,23,58.63,41.03,Young Digital User
T2_C427,T2,Customer 427,64,Other,CityB,68427,110,56.73,83.08,Retirement Planner
T2_C428,T2,Customer 428,24,F,CityB,97041,62,41.94,90.61,Wealth Creator
T2_C429,T2,Customer 429,32,F,CityA,115280,30,8.35,67.04,Working Professional
T2_C430,T2,Customer 430,48,F,CityC,49488,23,21.47,46.41,Working Professional
T2_C431,T2,Customer 431,46,F,CityC,139540,95,14.84,3.53,Working Professional
T2_C432,T2,Customer 432,28,F,CityB,111490,96,34.3,21.35,Wealth Creator
T2_C433,T2,Customer 433,59,Other,CityA,58474,88,74.46,36.32,Wealth Creator
T2_C434,T2,Customer 434,45,F,CityA,117902,94,88.47,37.15,Wealth Creator
T2_C435,T2,Customer 435,20,Other,CityC,124375,43,37.94,86.9,Retirement Planner
T2_C436,T2,Customer 436,33,M,CityB,30496,62,10.19,17.61,Family Builder
T2_C437,T2,Customer 437,27,Other,CityA,110369,113,53.8,12.81,Young Digital User
T2_C438,T2,Customer 438,70,F,CityA,57918,31,88.98,47.47,Family Builder
T2_C439,T2,Customer 439,70,Other,CityC,38629,111,11.07,16.5,Working Professional
T2_C440,T2,Customer 440,35,M,CityC,88524,70,9.91,72.73,Family Builder
T2_C441,T2,Customer 441,45,F,CityC,135614,86,28.31,84.41,Family Builder
T2_C442,T2,Customer 442,58,F,CityB,127818,2,44.55,13.83,Young Digital User
T2_C443,T2,Customer 443,58,M,CityA,129455,76,70.8,7.83,Working Professional
T2_C444,T2,Customer 444,35,F,CityA,122074,119,70.62,17.34,Wealth Creator
T2_C445,T2,Customer 445,67,F,CityB,147204,16,34.66,83.57,Wealth Creator
T2_C446,T2,Customer 446,37,M,CityA,117760,43,73.53,21.01,Family Builder
T2_C447,T2,Customer 447,51,Other,CityA,95538,78,79.04,16.85,Retirement Planner
T2_C448,T2,Customer 448,57,Other,CityC,122958,55,56.73,35.51,Family Builder
T2_C449,T2,Customer 449,59,F,CityA,59801,87,22.31,57.57,Wealth Creator
T2_C450,T2,Customer 450,35,Other,CityB,96019,44,50.9,37.7,Retirement Planner
T2_C451,T2,Customer 451,40,F,CityC,31739,2,22.44,88.29,Wealth Creator
T2_C452,T2,Customer 452,61,M,CityA,67052,28,88.46,36.27,Working Professional
T2_C453,T2,Customer 453,48,F,CityA,42953,105,28.54,28.66,Retirement Planner
T2_C454,T2,Customer 454,40,Other,CityA,36878,40,38.04,76.66,Working Professional
T2_C455,T2,Customer 455,63,M,CityC,138935,37,80.62,5.21,Family Builder
T2_C456,T2,Customer 456,32,M,CityA,105128,81,57.3,35.69,Family Builder
T2_C457,T2,Customer 457,70,Other,CityC,63800,70,70.86,61.64,Working Professional
T2_C458,T2,Customer 458,26,Other,CityA,87795,67,66.5,67.61,Retirement Planner
T2_C459,T2,Customer 459,41,M,CityB,146958,14,63.12,92.43,Young Digital User
T2_C460,T2,Customer 460,25,M,CityA,34974,85,38.23,60.58,Working Professional
T2_C461,T2,Customer 461,36,M,CityA,113753,107,16.64,59.49,Retirement Planner
T2_C462,T2,Customer 462,18,M,CityC,97224,7,54.86,82.17,Working Professional
T2_C463,T2,Customer 463,37,F,CityB,90381,88,42.4,14.41,Retirement Planner
T2_C464,T2,Customer 464,46,M,CityC,97187,61,50.04,96.84,Retirement Planner
T2_C465,T2,Customer 465,58,F,CityA,145300,46,92.87,52.07,Family Builder
T2_C466,T2,Customer 466,57,M,CityB,47268,62,1.01,91.33,Family Builder
T2_C467,T2,Customer 467,70,M,CityB,127065,64,82.43,37.12,Wealth Creator
T2_C468,T2,Customer 468,20,F,CityB,92459,71,65.67,38.55,Retirement Planner
T2_C469,T2,Customer 469,28,F,CityA,92210,54,86.01,32.41,Young Digital User
T2_C470,T2,Customer 470,67,F,CityB,61951,115,58.0,93.72,Young Digital User
T2_C471,T2,Customer 471,19,F,CityA,76497,56,64.5,29.22,Family Builder
T2_C472,T2,Customer 472,50,F,CityA,43854,10,41.14,32.04,Wealth Creator
T2_C473,T2,Customer 473,68,M,CityB,55506,101,80.89,85.83,Family Builder
T2_C474,T2,Customer 474,39,Other,CityB,54148,111,11.48,92.79,Working Professional
T2_C475,T2,Customer 475,24,F,CityB,76603,116,99.15,70.03,Retirement Planner
T2_C476,T2,Customer 476,60,Other,CityB,133101,26,7.71,97.9,Wealth Creator
T2_C477,T2,Customer 477,35,F,CityC,86943,58,82.74,58.26,Retirement Planner
T2_C478,T2,Customer 478,24,M,CityC,41594,23,28.74,23.38,Family Builder
T2_C479,T2,Customer 479,35,M,CityB,86793,62,58.11,12.31,Young Digital User
T2_C480,T2,Customer 480,25,Other,CityC,117320,37,59.12,49.75,Family Builder
T2_C481,T2,Customer 481,20,M,CityB,82513,87,56.7,11.63,Young Digital User
T2_C482,T2,Customer 482,22,F,CityC,80324,91,31.76,28.52,Family Builder
T2_C483,T2,Customer 483,35,F,CityC,118339,30,75.89,62.34,Young Digital User
T2_C484,T2,Customer 484,69,Other,CityB,75941,71,19.41,72.74,Retirement Planner
T2_C485,T2,Customer 485,61,M,CityA,69530,66,82.05,73.93,Wealth Creator
T2_C486,T2,Customer 486,33,M,CityB,78575,98,89.6,63.45,Wealth Creator
T2_C487,T2,Customer 487,34,Other,CityB,139582,60,7.34,39.42,Wealth Creator
T2_C488,T2,Customer 488,57,Other,CityB,142491,26,24.75,10.57,Working Professional
T2_C489,T2,Customer 489,46,F,CityA,110722,105,73.55,63.66,Family Builder
T2_C490,T2,Customer 490,48,F,CityC,146831,78,37.52,74.84,Family Builder
T2_C491,T2,Customer 491,68,F,CityC,33968,51,74.96,88.88,Wealth Creator
T2_C492,T2,Customer 492,29,M,CityA,112599,106,93.76,17.72,Family Builder
T2_C493,T2,Customer 493,34,F,CityA,80759,27,63.56,32.53,Wealth Creator
T2_C494,T2,Customer 494,27,M,CityA,89572,45,99.36,17.58,Young Digital User
T2_C495,T2,Customer 495,58,F,CityB,139499,85,23.99,34.31,Family Builder
T2_C496,T2,Customer 496,70,F,CityC,37366,106,44.93,4.39,Young Digital User
T2_C497,T2,Customer 497,18,F,CityC,118363,114,73.23,49.15,Retirement Planner
T2_C498,T2,Customer 498,69,M,CityB,124410,87,57.9,21.58,Wealth Creator
T2_C499,T2,Customer 499,50,F,CityC,146595,16,3.45,87.57,Wealth Creator
T2_C500,T2,Customer 500,21,M,CityB,46631,96,57.79,11.61,Family Builder
T2_C501,T2,Customer 501,24,F,CityC,140950,11,18.25,45.39,Wealth Creator
T2_C502,T2,Customer 502,55,M,CityC,90956,3,52.08,17.33,Young Digital User
T2_C503,T2,Customer 503,24,M,CityA,148769,70,82.1,64.32,Working Professional
T2_C504,T2,Customer 504,69,F,CityC,93962,7,87.3,91.66,Working Professional
T2_C505,T2,Customer 505,18,M,CityC,85272,58,47.89,65.42,Wealth Creator
T2_C506,T2,Customer 506,49,Other,CityC,71044,108,38.66,20.63,Working Professional
T2_C507,T2,Customer 507,45,M,CityC,102191,15,1.08,84.11,Young Digital User
T2_C508,T2,Customer 508,40,M,CityA,80554,83,24.73,2.5,Family Builder
T2_C509,T2,Customer 509,31,M,CityA,35834,13,53.71,22.53,Young Digital User
T2_C510,T2,Customer 510,50,Other,CityC,97897,100,6.27,24.24,Family Builder
T2_C511,T2,Customer 511,60,Other,CityC,64293,58,70.41,13.5,Working Professional
T2_C512,T2,Customer 512,20,Other,CityC,109963,30,13.12,3.82,Retirement Planner
T2_C513,T2,Customer 513,43,Other,CityA,141799,37,10.07,20.8,Family Builder
T2_C514,T2,Customer 514,43,Other,CityC,121451,112,38.03,95.52,Retirement Planner
T2_C515,T2,Customer 515,26,M,CityB,30671,35,93.07,52.57,Retirement Planner
T2_C516,T2,Customer 516,69,F,CityB,59259,4,58.5,82.02,Wealth Creator
T2_C517,T2,Customer 517,29,F,CityC,149927,21,79.43,62.41,Working Professional
T2_C518,T2,Customer 518,26,F,CityA,62874,63,39.48,42.57,Young Digital User
T2_C519,T2,Customer 519,25,Other,CityA,74067,51,51.46,39.65,Family Builder
T2_C520,T2,Customer 520,58,Other,CityC,89337,24,36.39,7.37,Wealth Creator
T2_C521,T2,Customer 521,27,Other,CityA,119285,71,50.4,96.99,Wealth Creator
T2_C522,T2,Customer 522,28,Other,CityA,56222,102,63.55,83.65,Retirement Planner
T2_C523,T2,Customer 523,66,F,CityB,83514,83,22.5,63.51,Young Digital User
T2_C524,T2,Customer 524,32,M,CityA,140641,3,55.44,48.72,Family Builder
T2_C525,T2,Customer 525,66,Other,CityB,92838,52,27.9,44.13,Family Builder
T2_C526,T2,Customer 526,25,F,CityA,57101,31,0.04,97.25,Young Digital User
T2_C527,T2,Customer 527,43,F,CityC,81406,77,38.61,20.36,Working Professional
T2_C528,T2,Customer 528,60,Other,CityB,98885,110,42.35,56.86,Working Professional
T2_C529,T2,Customer 529,64,M,CityA,136521,74,66.58,85.89,Young Digital User
T2_C530,T2,Customer 530,58,F,CityB,133903,81,96.48,17.86,Retirement Planner
T2_C531,T2,Customer 531,37,M,CityA,86479,67,48.3,76.49,Working Professional
T2_C532,T2,Customer 532,64,M,CityC,69212,6,44.22,70.98,Retirement Planner
T2_C533,T2,Customer 533,48,Other,CityC,117906,56,82.49,72.01,Wealth Creator
T2_C534,T2,Customer 534,44,M,CityC,119397,82,71.4,39.92,Family Builder
T2_C535,T2,Customer 535,28,F,CityC,87496,65,94.99,96.86,Wealth Creator
T2_C536,T2,Customer 536,69,F,CityC,51123,7,83.31,97.16,Retirement Planner
T2_C537,T2,Customer 537,63,Other,CityA,39583,109,56.4,71.73,Young Digital User
T2_C538,T2,Customer 538,32,F,CityA,138178,24,53.68,94.17,Retirement Planner
T2_C539,T2,Customer 539,69,F,CityC,115153,61,60.38,44.85,Working Professional
T2_C540,T2,Customer 540,58,F,CityB,87682,86,43.98,3.64,Family Builder
T2_C541,T2,Customer 541,68,Other,CityC,49283,109,92.88,91.22,Wealth Creator
T2_C542,T2,Customer 542,57,F,CityB,126710,1,51.5,6.34,Retirement Planner
T2_C543,T2,Customer 543,41,F,CityA,55888,3,18.86,50.17,Young Digital User
T2_C544,T2,Customer 544,58,M,CityC,130950,107,44.72,38.86,Wealth Creator
T2_C545,T2,Customer 545,24,M,CityA,38854,85,48.74,92.48,Family Builder
T2_C546,T2,Customer 546,64,M,CityB,134103,83,10.03,50.9,Retirement Planner
T2_C547,T2,Customer 547,46,F,CityB,145643,77,4.62,9.1,Wealth Creator
T2_C548,T2,Customer 548,64,F,CityC,119502,34,12.04,12.86,Family Builder
T2_C549,T2,Customer 549,57,F,CityB,139551,91,50.15,94.69,Family Builder
T2_C550,T2,Customer 550,23,Other,CityC,118847,42,87.86,26.57,Family Builder
T2_C551,T2,Customer 551,49,Other,CityA,58923,61,29.4,90.32,Wealth Creator
T2_C552,T2,Customer 552,32,F,CityC,99494,11,80.37,21.32,Working Professional
T2_C553,T2,Customer 553,38,F,CityA,33739,22,95.27,56.15,Retirement Planner
T2_C554,T2,Customer 554,52,F,CityB,36525,2,82.38,32.11,Retirement Planner
T2_C555,T2,Customer 555,68,M,CityA,142480,47,87.06,8.53,Family Builder
T2_C556,T2,Customer 556,60,Other,CityB,105089,89,15.83,16.0,Wealth Creator
T2_C557,T2,Customer 557,60,M,CityC,79058,27,69.08,20.49,Young Digital User
T2_C558,T2,Customer 558,60,F,CityC,38829,36,41.4,23.71,Retirement Planner
T2_C559,T2,Customer 559,31,M,CityC,90045,70,35.06,82.61,Family Builder
T2_C560,T2,Customer 560,45,F,CityC,54166,46,81.33,52.96,Wealth Creator
T2_C561,T2,Customer 561,28,Other,CityB,56228,90,82.22,78.14,Wealth Creator
T2_C562,T2,Customer 562,28,F,CityB,122318,92,27.51,55.25,Family Builder
T2_C563,T2,Customer 563,27,M,CityA,62008,65,35.74,71.61,Retirement Planner
T2_C564,T2,Customer 564,46,M,CityB,33422,108,35.99,6.3,Working Professional
T2_C565,T2,Customer 565,26,M,CityB,78271,2,13.37,95.37,Wealth Creator
T2_C566,T2,Customer 566,36,F,CityA,37447,97,2.78,7.11,Family Builder
T2_C567,T2,Customer 567,30,F,CityC,48858,43,97.21,21.59,Retirement Planner
T2_C568,T2,Customer 568,43,F,CityC,134683,111,99.02,77.39,Working Professional
T2_C569,T2,Customer 569,21,M,CityA,120428,21,9.22,25.77,Wealth Creator
T2_C570,T2,Customer 570,48,M,CityA,112128,97,51.62,73.47,Working Professional
T2_C571,T2,Customer 571,59,Other,CityB,142097,96,64.41,93.25,Working Professional
T2_C572,T2,Customer 572,51,F,CityC,133631,48,0.18,17.77,Young Digital User
T2_C573,T2,Customer 573,26,M,CityB,77846,84,31.89,86.38,Wealth Creator
T2_C574,T2,Customer 574,32,M,CityC,99101,21,8.82,2.48,Wealth Creator
T2_C575,T2,Customer 575,51,Other,CityB,68581,70,27.46,68.56,Wealth Creator
T2_C576,T2,Customer 576,60,F,CityC,46455,55,2.43,99.11,Family Builder
T2_C577,T2,Customer 577,32,Other,CityC,104589,56,88.09,84.09,Retirement Planner
T2_C578,T2,Customer 578,31,M,CityA,69665,77,41.11,60.87,Wealth Creator
T2_C579,T2,Customer 579,29,M,CityB,121138,2,16.02,69.85,Wealth Creator
T2_C580,T2,Customer 580,35,F,CityA,146802,8,20.6,40.58,Family Builder
T2_C581,T2,Customer 581,31,M,CityC,63291,75,52.9,5.52,Young Digital User
T2_C582,T2,Customer 582,45,F,CityC,95808,84,9.33,20.88,Young Digital User
T2_C583,T2,Customer 583,53,M,CityA,86053,5,76.22,87.28,Retirement Planner
T2_C584,T2,Customer 584,26,Other,CityA,40725,87,73.18,54.09,Working Professional
T2_C585,T2,Customer 585,49,Other,CityC,144778,48,33.4,90.54,Young Digital User
T2_C586,T2,Customer 586,28,F,CityC,35673,92,23.61,69.07,Retirement Planner
T2_C587,T2,Customer 587,54,Other,CityA,108553,75,58.28,82.58,Retirement Planner
T2_C588,T2,Customer 588,46,M,CityA,128594,23,17.35,12.84,Wealth Creator
T2_C589,T2,Customer 589,66,M,CityC,127062,96,97.58,31.79,Family Builder
T2_C590,T2,Customer 590,67,F,CityC,144354,73,27.64,63.99,Young Digital User
T2_C591,T2,Customer 591,53,Other,CityA,131264,13,93.22,86.83,Young Digital User
T2_C592,T2,Customer 592,36,F,CityB,117389,107,92.08,56.36,Retirement Planner
T2_C593,T2,Customer 593,45,Other,CityC,69365,64,80.42,98.76,Family Builder
T2_C594,T2,Customer 594,19,Other,CityA,52941,16,77.98,37.41,Family Builder
T2_C595,T2,Customer 595,21,Other,CityA,103104,22,91.48,21.59,Retirement Planner
T2_C596,T2,Customer 596,24,Other,CityA,47802,71,37.11,29.42,Retirement Planner
T2_C597,T2,Customer 597,30,M,CityB,146128,97,1.67,24.09,Family Builder
T2_C598,T2,Customer 598,22,M,CityA,42909,80,99.26,19.14,Retirement Planner
T2_C599,T2,Customer 599,18,F,CityB,84410,48,0.2,87.41,Working Professional
T2_C600,T2,Customer 600,63,F,CityA,73118,59,64.07,58.05,Family Builder
