customer_id,tenant_id,product_id,ownership_date,usage_score
T2_C927,T2,T2_P123,2022-05-28,85.64
T2_C927,T2,T2_P77,2020-06-07,2.85
T2_C928,T2,T2_P174,2022-07-19,91.66
T2_C928,T2,T2_P167,2020-12-24,12.27
T2_C928,T2,T2_P146,2021-03-30,31.47
T2_C928,T2,T2_P188,2021-06-03,18.55
T2_C928,T2,T2_P40,2021-09-13,86.1
T2_C929,T2,T2_P32,2020-09-30,68.08
T2_C929,T2,T2_P178,2022-01-05,27.11
T2_C929,T2,T2_P11,2021-07-02,81.38
T2_C929,T2,T2_P16,2021-12-04,94.84
T2_C929,T2,T2_P256,2021-07-26,17.76
T2_C929,T2,T2_P45,2022-06-22,66.39
T2_C929,T2,T2_P77,2021-09-14,58.44
T2_C930,T2,T2_P72,2021-01-04,8.62
T2_C930,T2,T2_P174,2020-03-02,54.02
T2_C930,T2,T2_P167,2022-08-15,71.48
T2_C930,T2,T2_P35,2020-12-03,0.83
T2_C930,T2,T2_P211,2022-09-22,29.13
T2_C930,T2,T2_P146,2022-05-30,61.84
T2_C930,T2,T2_P256,2020-12-21,50.77
T2_C930,T2,T2_P188,2021-09-09,43.25
T2_C930,T2,T2_P123,2021-05-28,0.57
T2_C930,T2,T2_P40,2021-03-19,58.44
T2_C931,T2,T2_P201,2020-04-04,33.09
T2_C931,T2,T2_P219,2020-02-13,64.79
T2_C931,T2,T2_P211,2021-05-08,41.56
T2_C931,T2,T2_P114,2022-03-07,49.23
T2_C931,T2,T2_P288,2022-03-08,29.95
T2_C931,T2,T2_P188,2021-12-22,39.02
T2_C931,T2,T2_P218,2021-12-08,59.65
T2_C932,T2,T2_P32,2020-08-12,6.0
T2_C932,T2,T2_P87,2022-06-07,11.28
T2_C932,T2,T2_P89,2020-03-09,95.98
T2_C932,T2,T2_P102,2021-12-01,52.77
T2_C932,T2,T2_P169,2020-08-18,25.63
T2_C932,T2,T2_P256,2021-10-25,91.34
T2_C932,T2,T2_P147,2022-05-18,32.11
T2_C932,T2,T2_P293,2020-02-12,4.16
T2_C933,T2,T2_P215,2022-09-21,61.15
T2_C933,T2,T2_P139,2020-10-22,55.19
T2_C933,T2,T2_P187,2020-05-08,75.63
T2_C933,T2,T2_P160,2021-05-16,2.65
T2_C933,T2,T2_P277,2020-09-19,63.04
T2_C933,T2,T2_P95,2021-06-19,62.29
T2_C933,T2,T2_P297,2021-11-10,85.39
T2_C933,T2,T2_P133,2021-03-16,4.06
T2_C933,T2,T2_P235,2021-01-27,14.55
T2_C933,T2,T2_P254,2022-06-07,30.33
T2_C934,T2,T2_P68,2020-08-08,29.44
T2_C934,T2,T2_P221,2022-07-29,13.54
T2_C934,T2,T2_P117,2022-06-02,92.95
T2_C934,T2,T2_P215,2021-07-09,36.62
T2_C934,T2,T2_P139,2022-07-05,80.21
T2_C934,T2,T2_P167,2020-10-13,50.67
T2_C934,T2,T2_P184,2022-01-28,67.99
T2_C934,T2,T2_P95,2020-02-09,10.54
T2_C934,T2,T2_P4,2022-01-06,27.72
T2_C934,T2,T2_P37,2021-02-28,36.37
T2_C934,T2,T2_P279,2021-07-22,92.09
T2_C934,T2,T2_P180,2021-06-22,91.02
T2_C934,T2,T2_P77,2020-06-03,36.38
T2_C934,T2,T2_P5,2022-05-29,59.2
T2_C934,T2,T2_P183,2022-09-02,58.15
T2_C935,T2,T2_P257,2020-08-20,34.09
T2_C935,T2,T2_P222,2021-09-26,19.44
T2_C935,T2,T2_P213,2020-05-13,70.05
T2_C935,T2,T2_P132,2020-02-13,55.99
T2_C935,T2,T2_P148,2022-03-09,52.84
T2_C935,T2,T2_P189,2021-01-02,42.14
T2_C935,T2,T2_P133,2020-08-22,77.31
T2_C935,T2,T2_P300,2022-08-10,82.65
T2_C935,T2,T2_P278,2020-04-23,32.97
T2_C935,T2,T2_P62,2020-11-17,2.77
T2_C936,T2,T2_P30,2020-03-30,33.25
T2_C936,T2,T2_P163,2020-09-25,78.86
T2_C936,T2,T2_P87,2022-05-04,5.0
T2_C936,T2,T2_P187,2021-08-19,26.08
T2_C936,T2,T2_P102,2021-11-29,33.9
T2_C936,T2,T2_P223,2021-05-08,51.51
T2_C936,T2,T2_P12,2022-07-15,92.69
T2_C936,T2,T2_P154,2022-01-28,0.89
T2_C936,T2,T2_P82,2022-03-11,56.44
T2_C936,T2,T2_P188,2020-03-04,22.89
T2_C936,T2,T2_P135,2020-12-26,87.72
T2_C937,T2,T2_P41,2020-02-17,65.51
T2_C937,T2,T2_P224,2022-03-27,43.55
T2_C937,T2,T2_P174,2021-08-24,54.84
T2_C937,T2,T2_P75,2020-11-21,56.53
T2_C937,T2,T2_P198,2021-02-10,38.38
T2_C937,T2,T2_P258,2020-08-07,81.51
T2_C937,T2,T2_P114,2020-07-15,10.0
T2_C937,T2,T2_P123,2020-06-10,45.54
T2_C937,T2,T2_P235,2021-08-30,86.2
T2_C937,T2,T2_P238,2020-05-05,86.63
T2_C937,T2,T2_P231,2022-03-03,42.94
T2_C937,T2,T2_P88,2021-04-03,30.22
T2_C937,T2,T2_P218,2022-05-21,28.79
T2_C937,T2,T2_P27,2020-01-22,81.22
T2_C938,T2,T2_P281,2020-03-21,32.72
T2_C938,T2,T2_P72,2020-08-12,18.64
T2_C938,T2,T2_P174,2021-01-14,47.19
T2_C938,T2,T2_P167,2022-06-05,67.77
T2_C938,T2,T2_P35,2022-06-27,36.87
T2_C938,T2,T2_P211,2021-06-23,21.18
T2_C938,T2,T2_P146,2022-04-27,50.54
T2_C938,T2,T2_P76,2020-02-23,47.05
T2_C938,T2,T2_P256,2020-06-18,2.95
T2_C938,T2,T2_P8,2022-01-28,65.51
T2_C938,T2,T2_P188,2020-01-21,24.58
T2_C938,T2,T2_P123,2022-06-01,24.93
T2_C938,T2,T2_P40,2022-03-29,6.26
T2_C939,T2,T2_P257,2021-10-23,78.99
T2_C939,T2,T2_P138,2020-05-22,29.29
T2_C939,T2,T2_P11,2021-01-25,91.05
T2_C939,T2,T2_P265,2020-07-12,92.06
T2_C939,T2,T2_P84,2021-08-20,88.57
T2_C939,T2,T2_P259,2022-09-18,43.92
T2_C939,T2,T2_P123,2022-09-18,13.83
T2_C939,T2,T2_P77,2021-01-18,58.23
T2_C940,T2,T2_P39,2020-03-03,46.8
T2_C940,T2,T2_P18,2020-04-21,63.1
T2_C940,T2,T2_P32,2021-01-12,23.93
T2_C940,T2,T2_P178,2020-08-18,92.15
T2_C940,T2,T2_P11,2022-01-10,65.03
T2_C940,T2,T2_P134,2022-02-27,63.27
T2_C940,T2,T2_P16,2021-02-22,65.9
T2_C940,T2,T2_P256,2020-07-31,20.98
T2_C940,T2,T2_P45,2021-05-01,75.29
T2_C940,T2,T2_P123,2021-08-15,52.78
T2_C940,T2,T2_P77,2021-09-16,36.35
T2_C940,T2,T2_P109,2020-06-14,37.65
T2_C941,T2,T2_P257,2022-09-03,25.25
T2_C941,T2,T2_P222,2020-10-26,68.08
T2_C941,T2,T2_P213,2021-04-01,26.8
T2_C941,T2,T2_P132,2020-07-28,0.44
T2_C941,T2,T2_P148,2020-03-17,7.86
T2_C941,T2,T2_P189,2021-03-14,64.57
T2_C941,T2,T2_P133,2021-01-23,36.37
T2_C941,T2,T2_P300,2021-04-17,41.22
T2_C941,T2,T2_P278,2022-05-09,66.94
T2_C941,T2,T2_P62,2021-12-02,12.88
T2_C942,T2,T2_P257,2022-01-28,91.32
T2_C942,T2,T2_P189,2020-05-20,39.69
T2_C942,T2,T2_P133,2020-07-01,1.22
T2_C942,T2,T2_P132,2021-01-12,14.6
T2_C943,T2,T2_P32,2020-02-13,27.27
T2_C943,T2,T2_P89,2022-08-30,93.32
T2_C943,T2,T2_P169,2021-11-23,77.23
T2_C943,T2,T2_P147,2021-05-14,45.09
T2_C943,T2,T2_P293,2021-06-14,51.73
T2_C944,T2,T2_P201,2022-07-14,18.99
T2_C944,T2,T2_P219,2021-05-06,20.83
T2_C944,T2,T2_P122,2022-02-09,23.39
T2_C944,T2,T2_P9,2021-12-27,47.9
T2_C944,T2,T2_P211,2022-06-25,97.4
T2_C944,T2,T2_P114,2020-07-13,82.73
T2_C944,T2,T2_P288,2022-06-13,7.58
T2_C944,T2,T2_P188,2020-10-06,59.63
T2_C944,T2,T2_P218,2020-12-29,72.72
T2_C945,T2,T2_P32,2022-02-25,93.54
T2_C945,T2,T2_P178,2022-06-02,42.26
T2_C945,T2,T2_P11,2020-02-18,87.45
T2_C945,T2,T2_P16,2022-01-14,90.78
T2_C945,T2,T2_P256,2021-07-25,32.21
T2_C945,T2,T2_P45,2021-06-04,85.52
T2_C945,T2,T2_P77,2022-04-07,63.18
T2_C946,T2,T2_P215,2021-02-27,30.6
T2_C946,T2,T2_P139,2021-01-08,16.82
T2_C946,T2,T2_P187,2020-07-08,7.58
T2_C946,T2,T2_P160,2021-11-10,34.52
T2_C946,T2,T2_P277,2021-10-01,87.86
T2_C946,T2,T2_P95,2022-04-07,54.18
T2_C946,T2,T2_P133,2022-08-10,20.65
T2_C946,T2,T2_P235,2022-03-29,9.85
T2_C946,T2,T2_P254,2022-07-24,47.34
T2_C947,T2,T2_P174,2020-07-11,25.02
T2_C947,T2,T2_P167,2022-08-01,44.83
T2_C947,T2,T2_P35,2022-04-07,40.31
T2_C947,T2,T2_P146,2020-11-14,23.96
T2_C947,T2,T2_P188,2022-05-04,62.29
T2_C947,T2,T2_P40,2021-01-13,54.29
T2_C948,T2,T2_P30,2021-09-29,45.18
T2_C948,T2,T2_P163,2021-01-29,2.03
T2_C948,T2,T2_P46,2021-06-17,81.45
T2_C948,T2,T2_P87,2020-06-19,60.75
T2_C948,T2,T2_P13,2022-05-13,60.81
T2_C948,T2,T2_P187,2022-08-29,50.88
T2_C948,T2,T2_P236,2020-06-16,2.91
T2_C948,T2,T2_P102,2021-06-12,60.07
T2_C948,T2,T2_P223,2021-06-10,12.01
T2_C948,T2,T2_P12,2022-08-19,73.72
T2_C948,T2,T2_P127,2020-04-07,91.22
T2_C948,T2,T2_P154,2022-08-10,53.8
T2_C948,T2,T2_P82,2021-08-23,15.67
T2_C948,T2,T2_P188,2021-12-04,32.11
T2_C948,T2,T2_P135,2020-02-22,44.04
T2_C949,T2,T2_P72,2021-05-28,69.64
T2_C949,T2,T2_P174,2021-07-05,80.9
T2_C949,T2,T2_P167,2020-05-24,23.13
T2_C949,T2,T2_P35,2021-08-09,93.62
T2_C949,T2,T2_P211,2021-08-29,70.19
T2_C949,T2,T2_P146,2021-04-15,32.21
T2_C949,T2,T2_P256,2022-04-23,12.24
T2_C949,T2,T2_P188,2020-09-16,84.49
T2_C949,T2,T2_P123,2021-04-07,85.69
T2_C949,T2,T2_P40,2020-03-20,67.15
T2_C950,T2,T2_P32,2021-12-16,23.8
T2_C950,T2,T2_P87,2022-01-14,65.73
T2_C950,T2,T2_P89,2022-09-24,40.77
T2_C950,T2,T2_P110,2020-10-10,92.78
T2_C950,T2,T2_P102,2020-08-26,14.67
T2_C950,T2,T2_P169,2020-01-16,19.1
T2_C950,T2,T2_P256,2021-06-29,3.68
T2_C950,T2,T2_P147,2022-02-13,82.73
T2_C950,T2,T2_P293,2021-08-16,88.14
T2_C951,T2,T2_P95,2021-05-25,45.58
T2_C951,T2,T2_P133,2022-09-25,88.59
T2_C951,T2,T2_P215,2021-09-02,17.44
T2_C952,T2,T2_P257,2020-09-12,60.74
T2_C952,T2,T2_P138,2021-12-05,87.74
T2_C952,T2,T2_P11,2020-07-13,38.18
T2_C952,T2,T2_P265,2020-08-16,23.91
T2_C952,T2,T2_P259,2020-08-09,88.18
T2_C952,T2,T2_P123,2022-06-14,12.49
T2_C952,T2,T2_P77,2020-09-11,12.1
T2_C953,T2,T2_P30,2021-05-26,32.76
T2_C953,T2,T2_P163,2020-11-11,47.92
T2_C953,T2,T2_P87,2021-06-05,88.27
T2_C953,T2,T2_P187,2020-06-29,7.64
T2_C953,T2,T2_P102,2022-02-26,88.15
T2_C953,T2,T2_P154,2020-07-13,42.73
T2_C953,T2,T2_P82,2021-02-05,27.32
T2_C953,T2,T2_P188,2020-01-29,19.02
T2_C953,T2,T2_P135,2022-05-17,30.54
T2_C954,T2,T2_P41,2021-09-04,12.05
T2_C954,T2,T2_P224,2020-03-09,50.64
T2_C954,T2,T2_P174,2020-06-21,32.35
T2_C954,T2,T2_P75,2020-04-20,20.24
T2_C954,T2,T2_P198,2021-05-15,17.48
T2_C954,T2,T2_P258,2022-08-24,25.35
T2_C954,T2,T2_P114,2020-06-28,54.54
T2_C954,T2,T2_P123,2020-07-08,96.03
T2_C954,T2,T2_P235,2022-08-12,94.93
T2_C954,T2,T2_P238,2020-12-05,92.98
T2_C954,T2,T2_P231,2021-10-30,19.21
T2_C954,T2,T2_P88,2021-03-08,30.99
T2_C954,T2,T2_P218,2020-07-28,85.35
T2_C954,T2,T2_P27,2020-11-26,9.7
T2_C955,T2,T2_P174,2020-03-07,45.92
T2_C955,T2,T2_P198,2021-04-27,58.68
T2_C955,T2,T2_P114,2022-04-04,61.01
T2_C955,T2,T2_P231,2022-05-15,45.56
T2_C955,T2,T2_P88,2021-01-17,10.26
T2_C956,T2,T2_P257,2021-07-18,20.92
T2_C956,T2,T2_P222,2022-09-08,3.93
T2_C956,T2,T2_P213,2022-07-02,21.64
T2_C956,T2,T2_P132,2020-03-30,46.47
T2_C956,T2,T2_P148,2020-11-09,60.32
T2_C956,T2,T2_P189,2022-02-02,75.46
T2_C956,T2,T2_P133,2022-04-24,71.98
T2_C956,T2,T2_P300,2021-12-01,94.4
T2_C956,T2,T2_P278,2022-06-04,89.21
T2_C956,T2,T2_P62,2021-10-11,98.86
T2_C956,T2,T2_P165,2021-07-06,73.5
T2_C957,T2,T2_P174,2022-08-18,98.92
T2_C957,T2,T2_P198,2021-02-19,65.06
T2_C957,T2,T2_P258,2021-12-09,54.18
T2_C957,T2,T2_P114,2022-01-30,79.63
T2_C957,T2,T2_P123,2020-10-26,64.22
T2_C957,T2,T2_P231,2020-05-19,30.09
T2_C957,T2,T2_P88,2020-02-10,42.26
T2_C957,T2,T2_P218,2021-11-15,85.83
T2_C958,T2,T2_P201,2022-05-10,63.49
T2_C958,T2,T2_P219,2022-05-18,47.87
T2_C958,T2,T2_P114,2021-03-25,19.03
T2_C958,T2,T2_P288,2022-03-23,5.97
T2_C958,T2,T2_P188,2021-09-12,61.26
T2_C959,T2,T2_P215,2022-01-31,38.29
T2_C959,T2,T2_P139,2022-07-18,98.46
T2_C959,T2,T2_P167,2021-02-08,87.83
T2_C959,T2,T2_P95,2022-02-01,96.6
T2_C959,T2,T2_P4,2020-04-17,96.3
T2_C959,T2,T2_P77,2021-03-17,4.94
T2_C960,T2,T2_P215,2020-01-03,97.56
T2_C960,T2,T2_P139,2020-05-03,53.35
T2_C960,T2,T2_P187,2020-07-29,98.58
T2_C960,T2,T2_P95,2021-08-25,80.55
T2_C960,T2,T2_P133,2021-07-05,66.11
T2_C960,T2,T2_P235,2022-07-11,82.85
T2_C960,T2,T2_P254,2020-05-27,83.12
T2_C961,T2,T2_P257,2020-02-27,52.51
T2_C961,T2,T2_P77,2021-10-26,21.65
T2_C961,T2,T2_P11,2022-05-15,12.93
T2_C961,T2,T2_P259,2020-01-27,60.69
T2_C962,T2,T2_P32,2022-06-05,48.57
T2_C962,T2,T2_P178,2020-08-12,90.55
T2_C962,T2,T2_P11,2021-07-17,81.12
T2_C962,T2,T2_P16,2021-09-12,74.78
T2_C962,T2,T2_P256,2022-09-09,83.43
T2_C962,T2,T2_P45,2020-10-29,51.5
T2_C962,T2,T2_P77,2020-02-03,60.32
T2_C963,T2,T2_P281,2021-02-14,92.07
T2_C963,T2,T2_P72,2020-01-10,97.8
T2_C963,T2,T2_P174,2021-01-03,38.48
T2_C963,T2,T2_P167,2020-02-27,84.86
T2_C963,T2,T2_P35,2021-02-25,70.49
T2_C963,T2,T2_P211,2020-10-30,88.44
T2_C963,T2,T2_P146,2020-07-14,72.93
T2_C963,T2,T2_P76,2020-05-30,34.12
T2_C963,T2,T2_P83,2021-08-29,7.95
T2_C963,T2,T2_P256,2021-01-05,11.4
T2_C963,T2,T2_P8,2020-07-10,59.58
T2_C963,T2,T2_P188,2022-04-07,5.03
T2_C963,T2,T2_P123,2022-08-22,38.69
T2_C963,T2,T2_P40,2020-10-09,9.83
T2_C964,T2,T2_P72,2021-03-27,43.53
T2_C964,T2,T2_P174,2022-09-04,53.34
T2_C964,T2,T2_P167,2022-04-12,24.54
T2_C964,T2,T2_P35,2021-10-29,82.68
T2_C964,T2,T2_P211,2021-06-14,77.68
T2_C964,T2,T2_P146,2020-10-02,88.32
T2_C964,T2,T2_P76,2021-12-14,83.57
T2_C964,T2,T2_P256,2021-06-18,80.86
T2_C964,T2,T2_P8,2021-12-27,43.35
T2_C964,T2,T2_P188,2022-07-30,20.34
T2_C964,T2,T2_P123,2022-03-29,92.06
T2_C964,T2,T2_P40,2021-02-03,69.04
T2_C965,T2,T2_P257,2022-06-21,45.87
T2_C965,T2,T2_P138,2022-07-03,15.45
T2_C965,T2,T2_P11,2021-04-11,66.42
T2_C965,T2,T2_P265,2020-04-20,78.09
T2_C965,T2,T2_P84,2022-05-26,28.1
T2_C965,T2,T2_P259,2021-01-14,29.57
T2_C965,T2,T2_P123,2021-06-01,91.21
T2_C965,T2,T2_P77,2022-08-10,9.35
T2_C966,T2,T2_P257,2020-05-08,22.68
T2_C966,T2,T2_P172,2022-01-14,25.84
T2_C966,T2,T2_P138,2022-07-31,45.84
T2_C966,T2,T2_P213,2021-05-10,19.44
T2_C966,T2,T2_P11,2020-10-28,81.43
T2_C966,T2,T2_P51,2021-04-26,44.06
T2_C966,T2,T2_P265,2020-10-19,84.33
T2_C966,T2,T2_P84,2021-07-27,97.74
T2_C966,T2,T2_P274,2021-04-05,25.11
T2_C966,T2,T2_P259,2021-04-28,69.76
T2_C966,T2,T2_P220,2020-03-01,47.5
T2_C966,T2,T2_P123,2020-02-22,47.04
T2_C966,T2,T2_P77,2020-03-04,53.08
T2_C966,T2,T2_P85,2020-03-26,50.98
T2_C967,T2,T2_P257,2021-08-31,79.89
T2_C967,T2,T2_P138,2022-06-01,71.46
T2_C967,T2,T2_P11,2021-02-01,97.85
T2_C967,T2,T2_P265,2021-03-04,67.85
T2_C967,T2,T2_P259,2022-06-01,89.72
T2_C967,T2,T2_P123,2022-04-09,49.44
T2_C967,T2,T2_P77,2021-06-07,65.94
T2_C968,T2,T2_P201,2021-09-19,87.95
T2_C968,T2,T2_P219,2020-11-01,53.69
T2_C968,T2,T2_P211,2022-02-10,97.7
T2_C968,T2,T2_P114,2020-03-15,35.43
T2_C968,T2,T2_P288,2020-05-22,51.53
T2_C968,T2,T2_P188,2020-03-28,61.82
T2_C969,T2,T2_P257,2020-08-18,62.19
T2_C969,T2,T2_P222,2022-06-25,89.07
T2_C969,T2,T2_P132,2022-03-01,36.85
T2_C969,T2,T2_P189,2020-07-14,17.81
T2_C969,T2,T2_P133,2022-06-04,95.38
T2_C969,T2,T2_P300,2021-07-08,10.78
T2_C969,T2,T2_P62,2022-08-01,48.41
T2_C970,T2,T2_P215,2022-03-03,17.61
T2_C970,T2,T2_P139,2021-07-06,24.52
T2_C970,T2,T2_P187,2021-05-25,6.56
T2_C970,T2,T2_P160,2022-05-20,86.25
T2_C970,T2,T2_P277,2020-09-19,51.42
T2_C970,T2,T2_P95,2021-09-04,24.13
T2_C970,T2,T2_P133,2020-12-18,78.18
T2_C970,T2,T2_P235,2020-02-07,75.24
T2_C970,T2,T2_P254,2021-08-26,63.91
T2_C971,T2,T2_P201,2021-07-21,5.2
T2_C971,T2,T2_P219,2020-08-02,43.74
T2_C971,T2,T2_P211,2020-10-05,90.94
T2_C971,T2,T2_P114,2021-10-15,71.25
T2_C971,T2,T2_P288,2021-11-11,24.45
T2_C971,T2,T2_P188,2022-07-28,80.03
T2_C972,T2,T2_P281,2020-10-15,58.12
T2_C972,T2,T2_P72,2020-10-30,47.53
T2_C972,T2,T2_P174,2020-06-07,2.69
T2_C972,T2,T2_P167,2022-05-08,70.49
T2_C972,T2,T2_P35,2022-02-17,86.33
T2_C972,T2,T2_P211,2021-03-01,28.63
T2_C972,T2,T2_P146,2021-05-10,60.08
T2_C972,T2,T2_P76,2020-05-15,54.12
T2_C972,T2,T2_P256,2020-05-28,65.22
T2_C972,T2,T2_P8,2021-05-06,2.43
T2_C972,T2,T2_P188,2021-01-14,74.73
T2_C972,T2,T2_P123,2021-03-02,97.38
T2_C972,T2,T2_P40,2022-01-30,47.32
T2_C973,T2,T2_P18,2021-05-17,12.7
T2_C973,T2,T2_P32,2021-04-07,46.5
T2_C973,T2,T2_P178,2021-05-19,45.93
T2_C973,T2,T2_P11,2021-08-25,48.15
T2_C973,T2,T2_P134,2021-05-18,78.01
T2_C973,T2,T2_P16,2022-08-16,62.0
T2_C973,T2,T2_P256,2021-12-27,19.62
T2_C973,T2,T2_P45,2021-08-04,66.04
T2_C973,T2,T2_P123,2022-03-28,23.17
T2_C973,T2,T2_P77,2020-12-26,47.05
T2_C973,T2,T2_P109,2020-08-23,27.91
T2_C974,T2,T2_P257,2021-07-04,89.66
T2_C974,T2,T2_P222,2021-02-12,1.77
T2_C974,T2,T2_P132,2021-03-24,85.0
T2_C974,T2,T2_P148,2020-08-17,69.16
T2_C974,T2,T2_P189,2022-08-19,58.62
T2_C974,T2,T2_P133,2020-11-25,12.68
T2_C974,T2,T2_P300,2022-05-08,33.47
T2_C974,T2,T2_P62,2021-11-10,72.21
T2_C975,T2,T2_P39,2021-07-22,83.16
T2_C975,T2,T2_P18,2020-08-20,50.8
T2_C975,T2,T2_P32,2021-07-16,97.19
T2_C975,T2,T2_P178,2020-09-05,54.63
T2_C975,T2,T2_P11,2020-04-20,83.79
T2_C975,T2,T2_P134,2020-02-28,83.17
T2_C975,T2,T2_P16,2020-07-21,14.73
T2_C975,T2,T2_P2,2020-04-27,44.72
T2_C975,T2,T2_P256,2020-10-31,70.11
T2_C975,T2,T2_P45,2021-06-19,7.88
T2_C975,T2,T2_P123,2020-07-24,96.26
T2_C975,T2,T2_P77,2022-01-07,13.05
T2_C975,T2,T2_P109,2020-02-15,54.55
T2_C976,T2,T2_P257,2021-07-28,36.85
T2_C976,T2,T2_P133,2021-10-23,19.21
T2_C976,T2,T2_P132,2021-11-02,27.52
T2_C977,T2,T2_P30,2022-04-26,64.1
T2_C977,T2,T2_P163,2021-07-30,84.53
T2_C977,T2,T2_P46,2021-05-05,32.22
T2_C977,T2,T2_P87,2022-07-11,60.08
T2_C977,T2,T2_P13,2020-02-27,53.06
T2_C977,T2,T2_P187,2022-08-30,76.67
T2_C977,T2,T2_P236,2022-04-16,77.87
T2_C977,T2,T2_P102,2021-08-07,41.48
T2_C977,T2,T2_P223,2021-04-19,92.9
T2_C977,T2,T2_P12,2020-02-29,65.76
T2_C977,T2,T2_P127,2022-08-19,82.33
T2_C977,T2,T2_P154,2021-12-19,9.8
T2_C977,T2,T2_P82,2020-01-25,50.81
T2_C977,T2,T2_P188,2022-01-01,93.36
T2_C977,T2,T2_P135,2020-09-25,99.33
T2_C978,T2,T2_P215,2022-01-30,84.05
T2_C978,T2,T2_P139,2020-03-03,17.41
T2_C978,T2,T2_P187,2022-09-14,34.04
T2_C978,T2,T2_P95,2021-05-24,22.09
T2_C978,T2,T2_P133,2022-06-29,35.99
T2_C978,T2,T2_P235,2020-06-08,52.2
T2_C979,T2,T2_P215,2021-04-04,90.41
T2_C979,T2,T2_P139,2021-08-21,3.54
T2_C979,T2,T2_P187,2020-07-26,0.62
T2_C979,T2,T2_P160,2020-08-01,69.58
T2_C979,T2,T2_P277,2021-08-16,49.46
T2_C979,T2,T2_P95,2021-10-24,22.77
T2_C979,T2,T2_P133,2020-10-26,23.98
T2_C979,T2,T2_P235,2020-05-06,85.45
T2_C979,T2,T2_P254,2020-11-07,35.0
T2_C980,T2,T2_P41,2022-02-06,53.73
T2_C980,T2,T2_P224,2022-03-29,29.42
T2_C980,T2,T2_P174,2021-03-30,44.33
T2_C980,T2,T2_P75,2022-05-06,38.46
T2_C980,T2,T2_P198,2021-06-08,10.9
T2_C980,T2,T2_P258,2021-01-12,9.37
T2_C980,T2,T2_P114,2021-04-19,58.61
T2_C980,T2,T2_P123,2020-09-03,31.99
T2_C980,T2,T2_P235,2022-06-04,87.15
T2_C980,T2,T2_P238,2021-01-09,1.6
T2_C980,T2,T2_P231,2022-04-18,63.64
T2_C980,T2,T2_P157,2021-12-26,7.9
T2_C980,T2,T2_P88,2022-06-10,73.64
T2_C980,T2,T2_P218,2021-08-30,17.36
T2_C980,T2,T2_P27,2020-01-30,40.82
T2_C981,T2,T2_P68,2020-10-08,2.33
T2_C981,T2,T2_P221,2022-05-11,57.28
T2_C981,T2,T2_P117,2021-08-15,9.61
T2_C981,T2,T2_P215,2021-02-22,33.83
T2_C981,T2,T2_P139,2020-02-22,98.11
T2_C981,T2,T2_P167,2020-06-01,42.47
T2_C981,T2,T2_P184,2021-07-29,97.31
T2_C981,T2,T2_P95,2020-02-13,3.11
T2_C981,T2,T2_P4,2022-09-15,40.18
T2_C981,T2,T2_P77,2022-03-15,43.18
T2_C981,T2,T2_P5,2021-12-20,11.32
T2_C982,T2,T2_P215,2020-03-14,72.32
T2_C982,T2,T2_P139,2020-02-15,85.34
T2_C982,T2,T2_P187,2022-01-06,17.79
T2_C982,T2,T2_P160,2021-08-27,88.1
T2_C982,T2,T2_P95,2020-05-28,50.93
T2_C982,T2,T2_P133,2022-08-03,89.98
T2_C982,T2,T2_P235,2022-01-19,11.65
T2_C982,T2,T2_P254,2021-09-19,96.78
T2_C983,T2,T2_P187,2022-04-11,75.08
T2_C983,T2,T2_P95,2022-01-20,20.51
T2_C983,T2,T2_P133,2020-05-04,83.12
T2_C983,T2,T2_P215,2021-05-10,60.01
T2_C984,T2,T2_P257,2020-02-10,56.04
T2_C984,T2,T2_P172,2020-09-24,23.57
T2_C984,T2,T2_P138,2021-09-13,71.47
T2_C984,T2,T2_P213,2020-07-02,60.92
T2_C984,T2,T2_P11,2020-12-28,64.05
T2_C984,T2,T2_P265,2021-01-21,5.35
T2_C984,T2,T2_P84,2021-04-18,12.96
T2_C984,T2,T2_P274,2021-06-01,96.21
T2_C984,T2,T2_P259,2020-06-08,26.9
T2_C984,T2,T2_P123,2022-07-15,29.19
T2_C984,T2,T2_P77,2022-07-20,72.13
T2_C985,T2,T2_P188,2021-04-12,41.56
T2_C985,T2,T2_P201,2020-03-30,24.06
T2_C985,T2,T2_P288,2020-09-28,86.7
T2_C986,T2,T2_P257,2020-12-30,67.39
T2_C986,T2,T2_P142,2020-03-20,87.98
T2_C986,T2,T2_P222,2021-02-21,60.25
T2_C986,T2,T2_P213,2021-06-27,52.99
T2_C986,T2,T2_P132,2020-12-07,88.74
T2_C986,T2,T2_P148,2022-04-05,56.84
T2_C986,T2,T2_P73,2020-09-15,39.79
T2_C986,T2,T2_P189,2020-06-04,59.91
T2_C986,T2,T2_P133,2022-03-28,4.09
T2_C986,T2,T2_P300,2020-12-28,72.17
T2_C986,T2,T2_P278,2021-11-09,10.42
T2_C986,T2,T2_P62,2020-12-14,96.9
T2_C986,T2,T2_P165,2021-07-18,43.66
T2_C987,T2,T2_P215,2020-05-30,5.75
T2_C987,T2,T2_P139,2021-10-04,38.63
T2_C987,T2,T2_P167,2020-08-08,18.95
T2_C987,T2,T2_P95,2021-03-12,52.67
T2_C987,T2,T2_P4,2021-03-23,3.39
T2_C987,T2,T2_P77,2020-10-21,72.25
T2_C988,T2,T2_P215,2021-05-27,72.74
T2_C988,T2,T2_P139,2021-03-21,48.48
T2_C988,T2,T2_P187,2022-06-14,15.91
